,PM2.5,Season,Dew,Humi,Pres,Temp,W_dir,W_speed,Prec,Prec_cum
2015-03-12 19:00:00,90.0,1,-14.0,18.0,1015.0,9.0,SE,1.79,0.0,0.0
2015-03-12 20:00:00,86.0,1,-11.0,24.0,1016.0,8.0,SE,3.58,0.0,0.0
2015-03-12 21:00:00,84.0,1,-10.0,32.0,1017.0,5.0,SE,4.47,0.0,0.0
2015-03-12 22:00:00,111.0,1,-10.0,28.0,1018.0,7.0,SE,8.49,0.0,0.0
2015-03-12 23:00:00,125.0,1,-4.0,55.0,1018.0,4.0,SE,11.62,0.0,0.0
2015-03-13 00:00:00,146.0,1,-6.0,51.0,1019.0,3.0,SE,13.41,0.0,0.0
2015-03-13 01:00:00,134.0,1,-4.0,64.0,1019.0,2.0,SE,15.2,0.0,0.0
2015-03-13 02:00:00,123.0,1,-6.0,74.0,1019.0,-2.0,NE,0.89,0.0,0.0
2015-03-13 03:00:00,110.0,1,-5.0,79.0,1019.0,-2.0,NW,0.89,0.0,0.0
2015-03-13 04:00:00,111.0,1,-4.0,86.0,1019.0,-2.0,NE,0.89,0.0,0.0
2015-03-13 05:00:00,126.0,1,-5.0,79.0,1020.0,-2.0,NW,0.89,0.0,0.0
2015-03-13 06:00:00,130.0,1,-6.0,74.0,1020.0,-2.0,cv,0.45,0.0,0.0
2015-03-13 07:00:00,155.0,1,-6.0,79.0,1021.0,-3.0,NW,1.79,0.0,0.0
2015-03-13 08:00:00,118.0,1,-5.0,59.0,1023.0,2.0,NW,5.81,0.0,0.0
2015-03-13 09:00:00,40.0,1,-17.0,17.0,1023.0,6.0,NE,4.92,0.0,0.0
2015-03-13 10:00:00,26.0,1,-18.0,13.0,1024.0,8.0,NE,9.84,0.0,0.0
2015-03-13 11:00:00,17.0,1,-19.0,11.0,1024.0,9.0,NE,14.76,0.0,0.0
2015-03-13 12:00:00,21.0,1,-20.0,10.0,1023.0,10.0,NE,18.78,0.0,0.0
2015-03-13 13:00:00,17.0,1,-19.0,9.0,1022.0,12.0,NE,21.91,0.0,0.0
2015-03-13 14:00:00,9.0,1,-20.0,8.0,1022.0,12.0,cv,1.79,0.0,0.0
2015-03-13 15:00:00,18.0,1,-21.0,8.0,1021.0,12.0,NE,1.79,0.0,0.0
2015-03-13 16:00:00,16.0,1,-21.0,8.0,1021.0,12.0,SE,1.79,0.0,0.0
2015-03-13 17:00:00,12.0,1,-21.0,8.0,1021.0,12.0,cv,0.89,0.0,0.0
2015-03-13 18:00:00,27.0,1,-20.0,10.0,1021.0,10.0,SE,1.79,0.0,0.0
2015-03-13 19:00:00,34.0,1,-20.0,10.0,1022.0,9.0,SE,4.92,0.0,0.0
2015-03-13 20:00:00,41.0,1,-18.0,13.0,1023.0,8.0,SE,6.71,0.0,0.0
2015-03-13 21:00:00,41.0,1,-10.0,37.0,1023.0,3.0,SE,7.6,0.0,0.0
2015-03-13 22:00:00,96.0,1,-4.0,55.0,1025.0,4.0,SE,10.73,0.0,0.0
2015-03-13 23:00:00,92.0,1,-4.0,64.0,1026.0,2.0,SE,13.86,0.0,0.0
2015-03-14 00:00:00,70.0,1,-5.0,59.0,1026.0,2.0,SE,16.99,0.0,0.0
2015-03-14 01:00:00,67.0,1,-5.0,64.0,1026.0,1.0,SE,20.12,0.0,0.0
2015-03-14 02:00:00,62.0,1,-5.0,64.0,1026.0,1.0,SE,21.91,0.0,0.0
2015-03-14 03:00:00,59.0,1,-5.0,64.0,1025.0,1.0,cv,0.89,0.0,0.0
2015-03-14 04:00:00,54.0,1,-6.0,59.0,1025.0,1.0,cv,1.78,0.0,0.0
2015-03-14 05:00:00,56.0,1,-5.0,64.0,1024.0,1.0,SE,1.79,0.0,0.0
2015-03-14 06:00:00,67.0,1,-5.0,64.0,1024.0,1.0,cv,0.89,0.0,0.0
2015-03-14 07:00:00,74.0,1,-5.0,64.0,1024.0,1.0,SE,0.89,0.0,0.0
2015-03-14 08:00:00,82.0,1,-5.0,64.0,1024.0,1.0,cv,0.89,0.0,0.0
2015-03-14 09:00:00,84.0,1,-4.0,64.0,1024.0,2.0,cv,1.78,0.0,0.0
2015-03-14 10:00:00,99.0,1,-4.0,59.0,1024.0,3.0,NW,1.79,0.0,0.0
2015-03-14 11:00:00,116.0,1,-4.0,59.0,1023.0,3.0,SE,1.79,0.0,0.0
2015-03-14 12:00:00,124.0,1,-5.0,48.0,1021.0,5.0,SE,3.58,0.0,0.0
2015-03-14 13:00:00,131.0,1,-5.0,42.0,1020.0,7.0,SE,6.71,0.0,0.0
2015-03-14 14:00:00,120.0,1,-6.0,34.0,1018.0,9.0,SE,10.73,0.0,0.0
2015-03-14 15:00:00,107.0,1,-7.0,29.0,1016.0,10.0,SE,13.86,0.0,0.0
2015-03-14 16:00:00,112.0,1,-7.0,27.0,1016.0,11.0,SE,16.99,0.0,0.0
2015-03-14 17:00:00,120.0,1,-7.0,29.0,1015.0,10.0,SE,18.78,0.0,0.0
2015-03-14 18:00:00,119.0,1,-7.0,31.0,1016.0,9.0,SE,20.57,0.0,0.0
2015-03-14 19:00:00,144.0,1,-8.0,31.0,1016.0,8.0,cv,0.89,0.0,0.0
2015-03-14 20:00:00,135.0,1,-8.0,33.0,1017.0,7.0,cv,1.78,0.0,0.0
2015-03-14 21:00:00,163.0,1,-7.0,41.0,1017.0,5.0,NW,0.89,0.0,0.0
2015-03-14 22:00:00,165.0,1,-7.0,47.0,1017.0,3.0,NW,2.68,0.0,0.0
2015-03-14 23:00:00,162.0,1,-7.0,51.0,1017.0,2.0,NW,4.47,0.0,0.0
2015-03-15 00:00:00,162.0,1,-7.0,51.0,1018.0,2.0,NW,6.26,0.0,0.0
2015-03-15 01:00:00,154.0,1,-6.0,51.0,1018.0,3.0,NW,8.05,0.0,0.0
2015-03-15 02:00:00,150.0,1,-6.0,55.0,1018.0,2.0,cv,0.89,0.0,0.0
2015-03-15 03:00:00,148.0,1,-6.0,59.0,1017.0,1.0,cv,1.78,0.0,0.0
2015-03-15 04:00:00,149.0,1,-7.0,55.0,1018.0,1.0,cv,2.67,0.0,0.0
2015-03-15 05:00:00,171.0,1,-6.0,68.0,1018.0,-1.0,NE,1.79,0.0,0.0
2015-03-15 06:00:00,187.0,1,-6.0,68.0,1019.0,-1.0,NE,3.58,0.0,0.0
2015-03-15 07:00:00,191.0,1,-6.0,74.0,1019.0,-2.0,SE,1.79,0.0,0.0
2015-03-15 08:00:00,155.0,1,-4.0,59.0,1020.0,3.0,cv,0.89,0.0,0.0
2015-03-15 09:00:00,83.0,1,-7.0,33.0,1020.0,8.0,NW,1.79,0.0,0.0
2015-03-15 10:00:00,89.0,1,-16.0,12.0,1019.0,12.0,cv,1.79,0.0,0.0
2015-03-15 11:00:00,91.0,1,-17.0,10.0,1019.0,13.0,cv,2.68,0.0,0.0
2015-03-15 12:00:00,59.0,1,-17.0,9.0,1018.0,15.0,cv,4.47,0.0,0.0
2015-03-15 13:00:00,60.0,1,-14.0,10.0,1016.0,17.0,SE,4.02,0.0,0.0
2015-03-15 14:00:00,58.0,1,-14.0,10.0,1015.0,17.0,SE,8.94,0.0,0.0
2015-03-15 15:00:00,89.0,1,-15.0,9.0,1014.0,17.0,SE,16.09,0.0,0.0
2015-03-15 16:00:00,77.0,1,-13.0,11.0,1014.0,17.0,SE,23.24,0.0,0.0
2015-03-15 17:00:00,80.0,1,-12.0,13.0,1014.0,16.0,SE,28.16,0.0,0.0
2015-03-15 18:00:00,80.0,1,-12.0,14.0,1014.0,15.0,SE,33.08,0.0,0.0
2015-03-15 19:00:00,88.0,1,-12.0,17.0,1014.0,12.0,SE,36.21,0.0,0.0
2015-03-15 20:00:00,108.0,1,-11.0,17.0,1015.0,13.0,SE,39.34,0.0,0.0
2015-03-15 21:00:00,129.0,1,-10.0,20.0,1015.0,12.0,SE,42.47,0.0,0.0
2015-03-15 22:00:00,137.0,1,-9.0,25.0,1015.0,10.0,SE,44.26,0.0,0.0
2015-03-15 23:00:00,140.0,1,-8.0,27.0,1014.0,10.0,SE,47.39,0.0,0.0
2015-03-16 00:00:00,153.0,1,-6.0,31.0,1014.0,10.0,SE,50.52,0.0,0.0
2015-03-16 01:00:00,160.0,1,-5.0,36.0,1014.0,9.0,SE,52.31,0.0,0.0
2015-03-16 02:00:00,140.0,1,-5.0,39.0,1013.0,8.0,SE,54.1,0.0,0.0
2015-03-16 03:00:00,114.0,1,-5.0,39.0,1012.0,8.0,SE,55.89,0.0,0.0
2015-03-16 04:00:00,110.0,1,-5.0,42.0,1012.0,7.0,cv,0.89,0.0,0.0
2015-03-16 05:00:00,132.0,1,-3.0,45.0,1011.0,8.0,cv,1.78,0.0,0.0
2015-03-16 06:00:00,125.0,1,-3.0,48.0,1011.0,7.0,NE,0.89,0.0,0.0
2015-03-16 07:00:00,131.0,1,-3.0,48.0,1012.0,7.0,cv,0.89,0.0,0.0
2015-03-16 08:00:00,144.0,1,-1.0,52.0,1012.0,8.0,NE,0.89,0.0,0.0
2015-03-16 09:00:00,162.0,1,0.0,53.0,1013.0,9.0,NE,2.68,0.0,0.0
2015-03-16 10:00:00,183.0,1,1.0,53.0,1013.0,10.0,cv,0.89,0.0,0.0
2015-03-16 11:00:00,197.0,1,2.0,57.0,1013.0,10.0,SE,1.79,0.0,0.0
2015-03-16 12:00:00,224.0,1,5.0,66.0,1012.0,11.0,SE,3.58,0.0,0.0
2015-03-16 13:00:00,242.0,1,5.0,62.0,1011.0,12.0,SE,5.37,0.0,0.0
2015-03-16 14:00:00,256.0,1,5.0,62.0,1010.0,12.0,SE,7.16,0.0,0.0
2015-03-16 15:00:00,266.0,1,6.0,62.0,1010.0,13.0,SE,10.29,0.0,0.0
2015-03-16 16:00:00,293.0,1,6.0,62.0,1010.0,13.0,SE,13.42,0.0,0.0
2015-03-16 17:00:00,305.0,1,6.0,62.0,1010.0,13.0,SE,15.21,0.0,0.0
2015-03-16 18:00:00,302.0,1,6.0,66.0,1010.0,12.0,SE,17.0,0.0,0.0
2015-03-16 19:00:00,311.0,1,5.0,71.0,1011.0,10.0,cv,0.89,0.0,0.0
2015-03-16 20:00:00,302.0,1,5.0,75.0,1012.0,9.0,cv,1.78,0.0,0.0
2015-03-16 21:00:00,305.0,1,5.0,87.0,1013.0,7.0,cv,2.67,0.0,0.0
2015-03-16 22:00:00,312.0,1,5.0,81.0,1014.0,8.0,NW,1.79,0.0,0.0
2015-03-16 23:00:00,318.0,1,5.0,87.0,1015.0,7.0,NW,2.68,0.0,0.0
2015-03-17 00:00:00,313.0,1,4.0,86.0,1015.0,6.0,NW,4.47,0.0,0.0
2015-03-17 01:00:00,318.0,1,5.0,87.0,1016.0,7.0,NW,7.6,0.0,0.0
2015-03-17 02:00:00,309.0,1,5.0,87.0,1016.0,7.0,NW,9.39,0.0,0.0
2015-03-17 03:00:00,311.0,1,4.0,86.0,1016.0,6.0,NW,11.18,0.0,0.0
2015-03-17 04:00:00,313.0,1,3.0,86.0,1016.0,5.0,cv,0.89,0.0,0.0
2015-03-17 05:00:00,311.0,1,4.0,93.0,1017.0,5.0,cv,1.78,0.0,0.0
2015-03-17 06:00:00,303.0,1,3.0,93.0,1018.0,4.0,NW,1.79,0.0,0.0
2015-03-17 07:00:00,304.0,1,3.0,93.0,1020.0,4.0,cv,0.89,0.0,0.0
2015-03-17 08:00:00,315.0,1,5.0,93.0,1021.0,6.0,cv,1.78,0.0,0.0
2015-03-17 09:00:00,317.0,1,5.0,75.0,1022.0,9.0,SE,1.79,0.0,0.0
2015-03-17 10:00:00,211.0,1,4.0,57.0,1022.0,12.0,SE,3.58,0.0,0.0
2015-03-17 11:00:00,150.0,1,0.0,35.0,1022.0,15.0,SE,6.71,0.0,0.0
2015-03-17 12:00:00,143.0,1,-8.0,18.0,1021.0,16.0,SE,10.73,0.0,0.0
2015-03-17 13:00:00,119.0,1,-3.0,25.0,1020.0,17.0,SE,14.75,0.0,0.0
2015-03-17 14:00:00,93.0,1,-5.0,21.0,1019.0,17.0,SE,18.77,0.0,0.0
2015-03-17 15:00:00,133.0,1,-7.0,18.0,1018.0,17.0,SE,22.79,0.0,0.0
2015-03-17 16:00:00,144.0,1,-6.0,21.0,1018.0,16.0,SE,27.71,0.0,0.0
2015-03-17 17:00:00,128.0,1,-5.0,24.0,1018.0,15.0,SE,32.63,0.0,0.0
2015-03-17 18:00:00,136.0,1,-4.0,28.0,1018.0,14.0,SE,37.55,0.0,0.0
2015-03-17 19:00:00,113.0,1,-4.0,32.0,1019.0,12.0,SE,42.47,0.0,0.0
2015-03-17 20:00:00,90.0,1,-4.0,34.0,1019.0,11.0,SE,47.39,0.0,0.0
2015-03-17 21:00:00,38.0,1,-5.0,34.0,1020.0,10.0,SE,52.31,0.0,0.0
2015-03-17 22:00:00,29.0,1,-6.0,34.0,1021.0,9.0,SE,57.23,0.0,0.0
2015-03-17 23:00:00,34.0,1,-7.0,33.0,1021.0,8.0,SE,61.25,0.0,0.0
2015-03-18 00:00:00,31.0,1,-7.0,33.0,1021.0,8.0,SE,64.38,0.0,0.0
2015-03-18 01:00:00,29.0,1,-7.0,36.0,1021.0,7.0,SE,67.51,0.0,0.0
2015-03-18 02:00:00,27.0,1,-7.0,36.0,1020.0,7.0,cv,0.89,0.0,0.0
2015-03-18 03:00:00,25.0,1,-6.0,41.0,1019.0,6.0,SE,0.89,0.0,0.0
2015-03-18 04:00:00,21.0,1,-6.0,41.0,1019.0,6.0,cv,0.89,0.0,0.0
2015-03-18 05:00:00,30.0,1,-6.0,44.0,1018.0,5.0,SE,1.79,0.0,0.0
2015-03-18 06:00:00,35.0,1,-6.0,44.0,1018.0,5.0,NE,1.79,0.0,0.0
2015-03-18 07:00:00,56.0,1,-5.0,48.0,1018.0,5.0,cv,0.89,0.0,0.0
2015-03-18 08:00:00,40.0,1,-6.0,39.0,1018.0,7.0,SE,1.79,0.0,0.0
2015-03-18 09:00:00,34.0,1,-7.0,33.0,1018.0,8.0,SE,3.58,0.0,0.0
2015-03-18 10:00:00,36.0,1,-8.0,27.0,1018.0,10.0,SE,6.71,0.0,0.0
2015-03-18 11:00:00,35.0,1,-10.0,21.0,1017.0,11.0,SE,9.84,0.0,0.0
2015-03-18 12:00:00,30.0,1,-11.0,18.0,1016.0,12.0,SE,12.97,0.0,0.0
2015-03-18 13:00:00,41.0,1,-12.0,17.0,1015.0,12.0,SE,14.76,0.0,0.0
2015-03-18 14:00:00,43.0,1,-11.0,17.0,1014.0,13.0,SE,17.89,0.0,0.0
2015-03-18 15:00:00,48.0,1,-10.0,17.0,1013.0,14.0,SE,21.02,0.0,0.0
2015-03-18 16:00:00,48.0,1,-10.0,17.0,1012.0,14.0,SE,24.15,0.0,0.0
2015-03-18 17:00:00,58.0,1,-9.0,20.0,1012.0,13.0,SE,27.28,0.0,0.0
2015-03-18 18:00:00,67.0,1,-9.0,23.0,1012.0,11.0,SE,30.41,0.0,0.0
2015-03-18 19:00:00,73.0,1,-8.0,27.0,1013.0,10.0,SE,32.2,0.0,0.0
2015-03-18 20:00:00,80.0,1,-7.0,29.0,1013.0,10.0,SE,33.99,0.0,0.0
2015-03-18 21:00:00,104.0,1,-6.0,41.0,1014.0,6.0,SE,34.88,0.0,0.0
2015-03-18 22:00:00,103.0,1,-6.0,44.0,1014.0,5.0,cv,0.89,0.0,0.0
2015-03-18 23:00:00,125.0,1,-5.0,51.0,1015.0,4.0,NE,0.89,0.0,0.0
2015-03-19 00:00:00,113.0,1,-5.0,51.0,1015.0,4.0,cv,0.89,0.0,0.0
2015-03-19 01:00:00,133.0,1,-5.0,55.0,1016.0,3.0,cv,1.34,0.0,0.0
2015-03-19 02:00:00,90.0,1,-6.0,51.0,1016.0,3.0,cv,2.23,0.0,0.0
2015-03-19 03:00:00,89.0,1,-6.0,55.0,1016.0,2.0,NW,3.13,0.0,0.0
2015-03-19 04:00:00,79.0,1,-7.0,47.0,1015.0,3.0,NW,6.26,0.0,0.0
2015-03-19 05:00:00,78.0,1,-7.0,51.0,1016.0,2.0,NW,9.39,0.0,0.0
2015-03-19 06:00:00,81.0,1,-7.0,51.0,1016.0,2.0,NW,11.18,0.0,0.0
2015-03-19 07:00:00,110.0,1,-7.0,47.0,1017.0,3.0,NW,12.97,0.0,0.0
2015-03-19 08:00:00,112.0,1,-6.0,39.0,1018.0,7.0,cv,0.89,0.0,0.0
2015-03-19 09:00:00,97.0,1,-8.0,23.0,1019.0,12.0,NW,1.79,0.0,0.0
2015-03-19 10:00:00,100.0,1,-8.0,22.0,1019.0,13.0,NW,3.58,0.0,0.0
2015-03-19 11:00:00,80.0,1,-9.0,18.0,1019.0,15.0,cv,0.89,0.0,0.0
2015-03-19 12:00:00,60.0,1,-10.0,15.0,1018.0,16.0,cv,2.68,0.0,0.0
2015-03-19 13:00:00,57.0,1,-12.0,11.0,1017.0,18.0,SE,1.79,0.0,0.0
2015-03-19 14:00:00,53.0,1,-11.0,12.0,1016.0,19.0,SE,5.81,0.0,0.0
2015-03-19 15:00:00,60.0,1,-12.0,10.0,1015.0,20.0,SE,10.73,0.0,0.0
2015-03-19 16:00:00,62.0,1,-12.0,11.0,1014.0,19.0,SE,15.65,0.0,0.0
2015-03-19 17:00:00,77.0,1,-11.0,12.0,1014.0,19.0,SE,20.57,0.0,0.0
2015-03-19 18:00:00,79.0,1,-10.0,14.0,1014.0,17.0,SE,26.38,0.0,0.0
2015-03-19 19:00:00,100.0,1,-9.0,15.0,1015.0,17.0,SE,32.19,0.0,0.0
2015-03-19 20:00:00,122.0,1,-7.0,19.0,1015.0,16.0,SE,36.21,0.0,0.0
2015-03-19 21:00:00,136.0,1,-6.0,27.0,1017.0,12.0,NE,1.79,0.0,0.0
2015-03-19 22:00:00,138.0,1,-6.0,27.0,1017.0,12.0,SE,0.89,0.0,0.0
2015-03-19 23:00:00,116.0,1,-6.0,31.0,1017.0,10.0,NE,1.79,0.0,0.0
2015-03-20 00:00:00,120.0,1,-6.0,39.0,1018.0,7.0,NW,3.13,0.0,0.0
2015-03-20 01:00:00,78.0,1,-7.0,31.0,1018.0,9.0,NW,4.92,0.0,0.0
2015-03-20 02:00:00,53.0,1,-7.0,36.0,1018.0,7.0,NW,6.71,0.0,0.0
2015-03-20 03:00:00,37.0,1,-8.0,33.0,1019.0,7.0,NW,8.5,0.0,0.0
2015-03-20 04:00:00,28.0,1,-8.0,33.0,1019.0,7.0,NW,10.29,0.0,0.0
2015-03-20 05:00:00,31.0,1,-7.0,41.0,1019.0,5.0,NW,12.08,0.0,0.0
2015-03-20 06:00:00,32.0,1,-8.0,38.0,1019.0,5.0,NW,13.87,0.0,0.0
2015-03-20 07:00:00,33.0,1,-11.0,24.0,1020.0,8.0,NW,17.0,0.0,0.0
2015-03-20 08:00:00,30.0,1,-12.0,17.0,1020.0,12.0,NW,20.13,0.0,0.0
2015-03-20 09:00:00,25.0,1,-15.0,11.0,1021.0,15.0,NW,24.15,0.0,0.0
2015-03-20 10:00:00,26.0,1,-18.0,7.0,1020.0,17.0,NW,29.96,0.0,0.0
2015-03-20 11:00:00,33.0,1,-16.0,9.0,1020.0,17.0,NW,37.11,0.0,0.0
2015-03-20 12:00:00,38.0,1,-16.0,8.0,1019.0,18.0,NW,46.94,0.0,0.0
2015-03-20 13:00:00,43.0,1,-18.0,6.0,1018.0,19.0,NW,54.99,0.0,0.0
2015-03-20 14:00:00,36.0,1,-15.0,8.0,1016.0,20.0,NW,62.14,0.0,0.0
2015-03-20 15:00:00,37.0,1,-15.0,8.0,1015.0,20.0,NW,70.19,0.0,0.0
2015-03-20 16:00:00,38.0,1,-15.0,8.0,1014.0,20.0,NW,74.21,0.0,0.0
2015-03-20 17:00:00,38.0,1,-16.0,8.0,1014.0,19.0,cv,1.79,0.0,0.0
2015-03-20 18:00:00,40.0,1,-16.0,8.0,1013.0,18.0,SE,4.02,0.0,0.0
2015-03-20 19:00:00,39.0,1,-14.0,10.0,1014.0,17.0,SE,8.94,0.0,0.0
2015-03-20 20:00:00,47.0,1,-13.0,12.0,1014.0,16.0,SE,13.86,0.0,0.0
2015-03-20 21:00:00,54.0,1,-13.0,13.0,1015.0,15.0,SE,16.99,0.0,0.0
2015-03-20 22:00:00,53.0,1,-13.0,15.0,1015.0,13.0,NW,3.13,0.0,0.0
2015-03-20 23:00:00,56.0,1,-13.0,16.0,1015.0,12.0,cv,0.89,0.0,0.0
2015-03-21 00:00:00,54.0,1,-12.0,18.0,1015.0,11.0,NW,1.79,0.0,0.0
2015-03-21 01:00:00,41.0,1,-13.0,14.0,1016.0,14.0,NW,6.71,0.0,0.0
2015-03-21 02:00:00,30.0,1,-15.0,12.0,1016.0,13.0,NW,11.63,0.0,0.0
2015-03-21 03:00:00,27.0,1,-15.0,13.0,1016.0,12.0,NW,14.76,0.0,0.0
2015-03-21 04:00:00,18.0,1,-17.0,12.0,1016.0,11.0,NW,17.89,0.0,0.0
2015-03-21 05:00:00,26.0,1,-19.0,9.0,1016.0,12.0,NW,25.94,0.0,0.0
2015-03-21 06:00:00,15.0,1,-19.0,10.0,1017.0,11.0,NW,30.86,0.0,0.0
2015-03-21 07:00:00,18.0,1,-18.0,11.0,1018.0,11.0,NW,36.67,0.0,0.0
2015-03-21 08:00:00,17.0,1,-17.0,10.0,1020.0,14.0,NW,40.69,0.0,0.0
2015-03-21 09:00:00,12.0,1,-19.0,8.0,1021.0,15.0,NW,49.63,0.0,0.0
2015-03-21 10:00:00,14.0,1,-20.0,6.0,1021.0,16.0,NW,57.68,0.0,0.0
2015-03-21 11:00:00,13.0,1,-19.0,7.0,1020.0,17.0,NW,64.83,0.0,0.0
2015-03-21 12:00:00,13.0,1,-19.0,7.0,1020.0,17.0,NW,69.75,0.0,0.0
2015-03-21 13:00:00,11.0,1,-20.0,6.0,1019.0,18.0,NW,76.9,0.0,0.0
2015-03-21 14:00:00,12.0,1,-19.0,6.0,1018.0,19.0,NW,84.05,0.0,0.0
2015-03-21 15:00:00,7.0,1,-19.0,6.0,1017.0,19.0,NW,92.99,0.0,0.0
2015-03-21 16:00:00,,1,-19.0,5.0,1017.0,20.0,NW,98.8,0.0,0.0
2015-03-21 17:00:00,6.0,1,-19.0,5.0,1017.0,20.0,NW,101.93,0.0,0.0
2015-03-21 18:00:00,8.0,1,-20.0,6.0,1017.0,18.0,NW,107.74,0.0,0.0
2015-03-21 19:00:00,8.0,1,-21.0,5.0,1018.0,17.0,NW,111.76,0.0,0.0
2015-03-21 20:00:00,17.0,1,-19.0,7.0,1019.0,17.0,NW,115.78,0.0,0.0
2015-03-21 21:00:00,14.0,1,-18.0,8.0,1019.0,16.0,NW,118.91,0.0,0.0
2015-03-21 22:00:00,18.0,1,-18.0,11.0,1020.0,11.0,NW,120.7,0.0,0.0
2015-03-21 23:00:00,29.0,1,-16.0,14.0,1021.0,10.0,NW,124.72,0.0,0.0
2015-03-22 00:00:00,47.0,1,-18.0,10.0,1022.0,12.0,NW,128.74,0.0,0.0
2015-03-22 01:00:00,33.0,1,-18.0,12.0,1023.0,10.0,NW,130.53,0.0,0.0
2015-03-22 02:00:00,26.0,1,-19.0,10.0,1024.0,11.0,NW,136.34,0.0,0.0
2015-03-22 03:00:00,17.0,1,-17.0,13.0,1025.0,10.0,NE,3.13,0.0,0.0
2015-03-22 04:00:00,18.0,1,-14.0,18.0,1025.0,9.0,NE,10.28,0.0,0.0
2015-03-22 05:00:00,11.0,1,-14.0,20.0,1026.0,7.0,NE,16.09,0.0,0.0
2015-03-22 06:00:00,8.0,1,-15.0,20.0,1027.0,6.0,NE,21.9,0.0,0.0
2015-03-22 07:00:00,10.0,1,-16.0,18.0,1028.0,6.0,NE,27.71,0.0,0.0
2015-03-22 08:00:00,8.0,1,-16.0,18.0,1029.0,6.0,NE,33.52,0.0,0.0
2015-03-22 09:00:00,16.0,1,-17.0,16.0,1030.0,7.0,NE,39.33,0.0,0.0
2015-03-22 10:00:00,16.0,1,-20.0,10.0,1031.0,9.0,NE,44.25,0.0,0.0
2015-03-22 11:00:00,6.0,1,-22.0,8.0,1030.0,10.0,NE,49.17,0.0,0.0
2015-03-22 12:00:00,9.0,1,-22.0,8.0,1030.0,11.0,SE,4.02,0.0,0.0
2015-03-22 13:00:00,9.0,1,-20.0,7.0,1028.0,14.0,cv,1.79,0.0,0.0
2015-03-22 14:00:00,15.0,1,-22.0,6.0,1028.0,14.0,SE,1.79,0.0,0.0
2015-03-22 15:00:00,15.0,1,-21.0,7.0,1027.0,14.0,cv,1.79,0.0,0.0
2015-03-22 16:00:00,17.0,1,-22.0,6.0,1027.0,14.0,SE,4.92,0.0,0.0
2015-03-22 17:00:00,19.0,1,-22.0,6.0,1026.0,14.0,SE,8.94,0.0,0.0
2015-03-22 18:00:00,24.0,1,-20.0,8.0,1026.0,13.0,SE,13.86,0.0,0.0
2015-03-22 19:00:00,54.0,1,-19.0,9.0,1027.0,12.0,SE,17.88,0.0,0.0
2015-03-22 20:00:00,42.0,1,-7.0,27.0,1028.0,11.0,SE,21.9,0.0,0.0
2015-03-22 21:00:00,33.0,1,-8.0,31.0,1029.0,8.0,SE,25.03,0.0,0.0
2015-03-22 22:00:00,35.0,1,-8.0,33.0,1029.0,7.0,SE,28.16,0.0,0.0
2015-03-22 23:00:00,41.0,1,-8.0,35.0,1030.0,6.0,SE,29.95,0.0,0.0
2015-03-23 00:00:00,41.0,1,-8.0,41.0,1030.0,4.0,SE,31.74,0.0,0.0
2015-03-23 01:00:00,47.0,1,-6.0,51.0,1030.0,3.0,cv,0.89,0.0,0.0
2015-03-23 02:00:00,47.0,1,-8.0,50.0,1030.0,1.0,cv,1.78,0.0,0.0
2015-03-23 03:00:00,51.0,1,-7.0,55.0,1030.0,1.0,SE,0.89,0.0,0.0
2015-03-23 04:00:00,66.0,1,-7.0,59.0,1030.0,0.0,cv,0.45,0.0,0.0
2015-03-23 05:00:00,55.0,1,-6.0,68.0,1030.0,-1.0,NW,0.89,0.0,0.0
2015-03-23 06:00:00,57.0,1,-6.0,68.0,1030.0,-1.0,NW,4.02,0.0,0.0
2015-03-23 07:00:00,73.0,1,-6.0,51.0,1030.0,3.0,NW,5.81,0.0,0.0
2015-03-23 08:00:00,66.0,1,-7.0,38.0,1031.0,6.0,NW,7.6,0.0,0.0
2015-03-23 09:00:00,48.0,1,-10.0,24.0,1031.0,9.0,NW,9.39,0.0,0.0
2015-03-23 10:00:00,26.0,1,-11.0,17.0,1031.0,13.0,NW,11.18,0.0,0.0
2015-03-23 11:00:00,13.0,1,-15.0,11.0,1030.0,15.0,NW,14.31,0.0,0.0
2015-03-23 12:00:00,8.0,1,-17.0,8.0,1029.0,17.0,NW,17.44,0.0,0.0
2015-03-23 13:00:00,11.0,1,-19.0,6.0,1028.0,18.0,NW,22.36,0.0,0.0
2015-03-23 14:00:00,11.0,1,-18.0,7.0,1027.0,18.0,NW,28.17,0.0,0.0
2015-03-23 15:00:00,12.0,1,-18.0,6.0,1026.0,19.0,SE,5.81,0.0,0.0
2015-03-23 16:00:00,11.0,1,-18.0,6.0,1026.0,19.0,SE,9.83,0.0,0.0
2015-03-23 17:00:00,18.0,1,-17.0,7.0,1026.0,18.0,SE,14.75,0.0,0.0
2015-03-23 18:00:00,17.0,1,-18.0,8.0,1026.0,15.0,SE,19.67,0.0,0.0
2015-03-23 19:00:00,27.0,1,-17.0,9.0,1026.0,15.0,SE,23.69,0.0,0.0
2015-03-23 20:00:00,37.0,1,-15.0,13.0,1027.0,12.0,SE,27.71,0.0,0.0
2015-03-23 21:00:00,44.0,1,-14.0,15.0,1028.0,11.0,SE,31.73,0.0,0.0
2015-03-23 22:00:00,44.0,1,-14.0,14.0,1028.0,12.0,SE,34.86,0.0,0.0
